opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value
LDIBOTNO,Daniell Hammack,Gtx Pro,Kinnamplus,Won,2017-08-30,2017-09-07,5544.0
FC4ZD68R,Darcel Schlecht,Gtx Pro,Warephase,Lost,2017-08-30,2017-11-15,0.0
YH6ST9KT,Darcel Schlecht,Mg Special,Treequote,Lost,2017-08-30,2017-08-31,0.0
9S8E95EI,Darcel Schlecht,Gtx Pro,Condax,Won,2017-08-30,2017-09-18,4598.0
RLHNEVYY,Darcel Schlecht,Gtx Pro,Conecom,Won,2017-08-30,2017-09-10,5008.0
OFP1MLFY,Darcel Schlecht,Gtx Pro,Statholdings,Won,2017-08-30,2017-12-09,3932.0
CQELCLO0,Donn Cantrell,Gtx Plus Basic,Zathunicon,Won,2017-08-30,2017-12-29,1166.0
L351AATH,Gladys Colclough,Gtx Plus Basic,Ron-Tech,Lost,2017-08-30,2017-12-06,0.0
VBKF5FPB,Hayden Neloms,Gtx Plus Basic,Dalttechnology,Won,2017-08-30,2017-09-06,1195.0
68YAXBZN,James Ascencio,Mg Special,Xx-Holding,Lost,2017-08-30,2017-11-04,0.0
EFB0NFP3,Jonathan Berthelot,Gtx Basic,Genco Pura Olive Oil Company,Won,2017-08-30,2017-12-23,551.0
CB0NZYB2,Jonathan Berthelot,Gtx Basic,Globex Corporation,Won,2017-08-30,2017-09-08,623.0
QKUULSVC,Kary Hendrixson,Gtx Pro,Kan-Code,Lost,2017-08-30,2017-11-16,0.0
8838GIT9,Kary Hendrixson,Mg Special,Plexzap,Lost,2017-08-30,2017-11-05,0.0
5DOARVYO,Lajuana Vencill,Mg Special,Genco Pura Olive Oil Company,Lost,2017-08-30,2017-09-10,0.0
XXD7OQOH,Markita Hansen,Mg Special,,Engaging,2017-08-30,,
0N2VYY6Z,Markita Hansen,Gtx Basic,Labdrill,Lost,2017-08-30,2017-09-19,0.0
LWCKCV0M,Markita Hansen,Gtx Pro,Xx-Holding,Won,2017-08-30,2017-09-15,4592.0
L40FW06K,Marty Freudenburg,Gtx Basic,Condax,Won,2017-08-30,2017-12-22,555.0
XXXM7BMA,Marty Freudenburg,Mg Advanced,Dontechi,Won,2017-08-30,2017-11-14,3703.0
F7S1OPQS,Maureen Marcano,Gtx Plus Basic,Scotfind,Won,2017-08-30,2017-12-13,942.0
U5JFEXOI,Maureen Marcano,Gtx Plus Pro,Groovestreet,Won,2017-08-30,2017-12-08,6489.0
HR3DH6DX,Niesha Huffines,Gtx Pro,Cancity,Lost,2017-08-30,2017-11-20,0.0
LMU41E2W,Rosalina Dieter,Mg Special,,Engaging,2017-08-30,,
9EICLJHY,Rosalina Dieter,Mg Special,Sunnamplex,Won,2017-08-30,2017-11-17,63.0
01FNZW2T,Rosie Papadopoulos,Gtx Pro,Bubba Gump,Won,2017-08-30,2017-12-08,3974.0
3CS2IXT0,Versie Hillebrand,Mg Special,Conecom,Won,2017-08-30,2017-11-16,66.0
O9MHRAK6,Vicki Laflamme,Gtx Basic,Finjob,Won,2017-08-30,2017-12-14,532.0
1Y58TSUU,Violet Mclelland,Mg Special,,Engaging,2017-08-30,,
KPW4J1CR,Zane Levy,Gtx Basic,Dalttechnology,Won,2017-08-30,2017-12-21,503.0
KAPPUUYY,Anna Snelling,Gtx Basic,Zumgoity,Won,2017-08-31,2017-11-24,594.0
WNTAT1OT,Boris Faz,Gtx Basic,,Engaging,2017-08-31,,
WRLAVDPH,Cassey Cress,Gtx Pro,Ganjaflex,Won,2017-08-31,2017-09-02,4958.0
1W5FOS69,Cassey Cress,Gtx Pro,Mathtouch,Won,2017-08-31,2017-11-30,4201.0
GFBJXXI1,Cecily Lampkin,Mg Special,Streethex,Lost,2017-08-31,2017-09-13,0.0
2HYR0Q4Y,Corliss Cosme,Mg Advanced,Plussunin,Lost,2017-08-31,2017-11-13,0.0
XVM3UK16,Daniell Hammack,Gtx Plus Pro,Mathtouch,Lost,2017-08-31,2017-11-06,0.0
CDAMI76Z,Darcel Schlecht,Gtx Plus Pro,Finhigh,Won,2017-08-31,2017-09-10,5293.0
6M77EGH7,Donn Cantrell,Mg Advanced,Ganjaflex,Won,2017-08-31,2017-11-26,4456.0
9CLDDA0W,Hayden Neloms,Gtx Plus Basic,Newex,Lost,2017-08-31,2017-11-18,0.0
8CQ2I2P2,Jonathan Berthelot,Gtx Pro,Globex Corporation,Lost,2017-08-31,2017-11-18,0.0
GEFQNRF3,Jonathan Berthelot,Gtx Basic,Globex Corporation,Won,2017-08-31,2017-12-20,525.0
EDM7CEZ6,Kami Bicknell,Gtx Pro,Opentech,Engaging,2017-08-31,,
XBPJ6M4K,Kary Hendrixson,Gtx Basic,Finhigh,Engaging,2017-08-31,,
XRZNF1LQ,Kary Hendrixson,Gtx Pro,,Engaging,2017-08-31,,
PCQUKUM5,Marty Freudenburg,Gtx Plus Pro,Dontechi,Won,2017-08-31,2017-09-16,4809.0
6CT660FF,Maureen Marcano,Gtx Plus Basic,,Engaging,2017-08-31,,
MZ987882,Moses Frase,Gtx Plus Basic,Warephase,Won,2017-08-31,2017-12-17,1374.0
02EC1993,Moses Frase,Mg Special,Scottech,Won,2017-08-31,2017-11-08,57.0
NUS67BOQ,Rosie Papadopoulos,Gtx Basic,,Engaging,2017-08-31,,
UQCPNZO1,Versie Hillebrand,Gtx Basic,Zumgoity,Won,2017-08-31,2017-09-15,552.0
0NP0XPLQ,Versie Hillebrand,Mg Special,Toughzap,Won,2017-08-31,2017-09-03,59.0
S2WRH3QA,Versie Hillebrand,Mg Advanced,Betatech,Won,2017-08-31,2017-09-30,4011.0
RTX8ZJXT,Vicki Laflamme,Gtx Basic,,Engaging,2017-08-31,,
QJV1UWL5,Vicki Laflamme,Mg Special,Rantouch,Won,2017-08-31,2017-12-20,54.0
GNAX12Z6,Vicki Laflamme,Mg Advanced,Green-Plus,Won,2017-08-31,2017-09-07,3337.0
62NZ0THZ,Violet Mclelland,Mg Special,Yearin,Won,2017-08-31,2017-09-22,60.0
6C6Z3HRA,Zane Levy,Gtx Basic,,Engaging,2017-08-31,,
PSKWV2JJ,Zane Levy,Gtx Plus Basic,Blackzim,Won,2017-08-31,2017-11-19,1011.0
05HLE3JL,Anna Snelling,Gtx Basic,Stanredtax,Won,2017-09-01,2017-12-03,514.0
CAF97SA2,Anna Snelling,Gtx Plus Basic,Streethex,Won,2017-09-01,2017-11-13,1060.0
AAFPTXEB,Anna Snelling,Mg Special,Treequote,Won,2017-09-01,2017-11-08,58.0
102XKYAC,Cassey Cress,Gtx Pro,Zotware,Engaging,2017-09-01,,
D74OAJB4,Cecily Lampkin,Mg Advanced,Isdom,Lost,2017-09-01,2017-12-01,0.0
A5SCVK7E,Corliss Cosme,Gtx Plus Pro,Goodsilron,Engaging,2017-09-01,,
CQDL6WZX,Darcel Schlecht,Gtx Pro,Isdom,Lost,2017-09-01,2017-09-17,0.0
VAV3N62C,Darcel Schlecht,Gtx Pro,Cancity,Won,2017-09-01,2017-09-12,4375.0
OK7R7I2A,Darcel Schlecht,Gtx Pro,Rundofase,Won,2017-09-01,2017-12-04,4819.0
ASZNII2J,Elease Gluck,Mg Special,,Engaging,2017-09-01,,
IOMVIZR8,Gladys Colclough,Gtx Pro,Stanredtax,Won,2017-09-01,2017-11-04,5729.0
BTT2TM8O,Gladys Colclough,Mg Advanced,Warephase,Won,2017-09-01,2017-11-06,3447.0
KAGK2GQJ,James Ascencio,Gtx Plus Pro,,Engaging,2017-09-01,,
FYNL84HO,James Ascencio,Gtx Plus Pro,Doncon,Won,2017-09-01,2017-11-13,6101.0
ZBB9CDO4,Kami Bicknell,Gtx Plus Basic,J-Texon,Won,2017-09-01,2017-09-18,1088.0
IV5UVG0R,Kami Bicknell,Gtx Plus Pro,Sunnamplex,Won,2017-09-01,2017-09-17,5431.0
TDHFX8SC,Kami Bicknell,Mg Special,Hottechi,Won,2017-09-01,2017-12-13,50.0
7OXU784Y,Kami Bicknell,Mg Special,Konex,Won,2017-09-01,2017-11-25,62.0
MA6F51AR,Kary Hendrixson,Mg Special,Zoomit,Won,2017-09-01,2017-11-29,57.0
WDT43Q6O,Niesha Huffines,Gtx Plus Basic,Zumgoity,Won,2017-09-01,2017-09-14,1098.0
XKYHE3OH,Rosie Papadopoulos,Gtx Plus Basic,Umbrella Corporation,Won,2017-09-01,2017-11-16,975.0
R65NL57V,Rosie Papadopoulos,Mg Special,Plussunin,Won,2017-09-01,2017-11-05,56.0
AKBRVLRZ,Versie Hillebrand,Mg Special,Globex Corporation,Won,2017-09-01,2017-09-14,63.0
8FZ7CWPP,Versie Hillebrand,Mg Special,Isdom,Won,2017-09-01,2017-09-11,61.0
EQPGDVWK,Zane Levy,Gtx Basic,Labdrill,Won,2017-09-01,2017-12-03,614.0
I819UEG6,Anna Snelling,Mg Special,Gogozoom,Lost,2017-09-02,2017-11-04,0.0
TXZTEEUJ,Darcel Schlecht,Gtx Pro,Betatech,Lost,2017-09-02,2017-12-13,0.0
6OD1J7MW,Elease Gluck,Gtx Plus Pro,Plexzap,Engaging,2017-09-02,,
XO8TRDKK,Garret Kinder,Mg Special,Acme Corporation,Won,2017-09-02,2017-09-17,57.0
74YNCNQM,Gladys Colclough,Mg Special,Domzoom,Won,2017-09-02,2017-12-04,58.0
I5QVV9C5,Hayden Neloms,Gtx Plus Basic,Hatfan,Lost,2017-09-02,2017-12-20,0.0
SS0ZF7SG,Hayden Neloms,Mg Advanced,Goodsilron,Won,2017-09-02,2017-12-15,3482.0
2GRNCODO,James Ascencio,Gtx Plus Pro,Hatfan,Lost,2017-09-02,2017-11-05,0.0
2UNAJCGN,James Ascencio,Gtx Plus Pro,Singletechno,Lost,2017-09-02,2017-11-11,0.0
ZP5Q4YUJ,James Ascencio,Gtx Basic,Plusstrip,Won,2017-09-02,2017-11-24,529.0
7XL4JYSB,Kary Hendrixson,Mg Advanced,Blackzim,Lost,2017-09-02,2017-11-24,0.0
HEZ8H6MK,Kary Hendrixson,Gtx Basic,Plusstrip,Won,2017-09-02,2017-11-08,505.0
50AWO49B,Markita Hansen,Gtx Basic,Sonron,Won,2017-09-02,2017-12-27,456.0
CID4Y877,Marty Freudenburg,Gtx Plus Basic,Bioholding,Lost,2017-09-02,2017-12-13,0.0
T20CPZ52,Marty Freudenburg,Gtx Plus Basic,Stanredtax,Lost,2017-09-02,2017-11-29,0.0
HVF0VLJ3,Versie Hillebrand,Gtx Basic,Globex Corporation,Lost,2017-09-02,2017-11-11,0.0
A86ZEF94,Versie Hillebrand,Mg Special,Hottechi,Lost,2017-09-02,2017-11-30,0.0
8OMML4E8,Vicki Laflamme,Gtx Basic,Lexiqvolax,Won,2017-09-02,2017-09-16,555.0
283Y9ULR,Vicki Laflamme,Mg Special,Konex,Won,2017-09-02,2017-09-23,47.0
J0G6ZLYZ,Zane Levy,Gtx Plus Pro,,Engaging,2017-09-02,,
C0LNV4PU,Zane Levy,Gtx Basic,Finjob,Won,2017-09-02,2017-12-04,585.0
YB6UP71G,Anna Snelling,Mg Special,Bioholding,Won,2017-09-03,2017-09-06,64.0
A30VAQHM,Anna Snelling,Mg Special,Inity,Won,2017-09-03,2017-11-21,58.0
LOQ46F0T,Cassey Cress,Gtx Basic,,Engaging,2017-09-03,,
ZH2TBHVZ,Donn Cantrell,Gtx Basic,Gekko & Co,Won,2017-09-03,2017-09-08,635.0
UKJO54QY,Donn Cantrell,Gtx Pro,Donquadtech,Won,2017-09-03,2017-09-13,5626.0
9868N4GB,Donn Cantrell,Mg Advanced,Xx-Zobam,Won,2017-09-03,2017-12-14,3595.0
JKAYQ4HQ,Elease Gluck,Mg Special,,Engaging,2017-09-03,,
L5UKY73S,Gladys Colclough,Gtx Pro,Treequote,Lost,2017-09-03,2017-11-04,0.0
7DDPLMQ5,Gladys Colclough,Gtx Pro,Inity,Won,2017-09-03,2017-12-02,4981.0
DZP41ANW,Hayden Neloms,Gtx Plus Basic,,Engaging,2017-09-03,,
GRYHHER0,Hayden Neloms,Mg Special,Finhigh,Engaging,2017-09-03,,
4KVZVHNN,James Ascencio,Gtx Basic,Hatfan,Won,2017-09-03,2017-09-14,524.0
ULWQ61OZ,James Ascencio,Mg Special,Nam-Zim,Won,2017-09-03,2017-12-06,54.0
FKU9TS06,Jonathan Berthelot,Gtx Pro,Funholding,Won,2017-09-03,2017-09-16,5080.0
H8XH5MFQ,Kary Hendrixson,Gtx Plus Pro,,Engaging,2017-09-03,,
OPFBXGFV,Markita Hansen,Mg Special,Scotfind,Won,2017-09-03,2017-12-12,50.0
UCV49FYZ,Maureen Marcano,Gtx Plus Pro,Nam-Zim,Won,2017-09-03,2017-09-09,6656.0
F58R70DY,Reed Clapper,Gtx Pro,Donquadtech,Won,2017-09-03,2017-09-10,4641.0
1H2PVLZ3,Rosalina Dieter,Gtk 500,Xx-Holding,Won,2017-09-03,2017-11-10,26186.0
YPM5PZMD,Vicki Laflamme,Mg Special,,Engaging,2017-09-03,,
DV6WD759,Vicki Laflamme,Mg Advanced,Newex,Won,2017-09-03,2017-09-14,4251.0
OGHK250E,Violet Mclelland,Gtx Basic,,Engaging,2017-09-03,,
SBC67V5T,Violet Mclelland,Mg Special,Ganjaflex,Won,2017-09-03,2017-09-11,51.0
IDGLZJRX,Violet Mclelland,Mg Special,Gekko & Co,Won,2017-09-03,2017-11-09,62.0
VYG4BHEE,Zane Levy,Gtx Basic,Golddex,Lost,2017-09-03,2017-11-01,0.0
YFTW9Z69,Anna Snelling,Mg Advanced,Stanredtax,Lost,2017-09-04,2017-11-12,0.0
92IDH7MB,Anna Snelling,Mg Special,Scottech,Won,2017-09-04,2017-11-21,58.0
NR1JSUPQ,Boris Faz,Gtx Plus Basic,Donware,Won,2017-09-04,2017-11-11,973.0
ZNOARPNW,Boris Faz,Gtx Plus Pro,Kinnamplus,Won,2017-09-04,2017-09-13,4954.0
FNKZKHTJ,Cassey Cress,Gtx Pro,Condax,Won,2017-09-04,2017-09-06,5113.0
KXR63BV7,Corliss Cosme,Gtx Pro,,Engaging,2017-09-04,,
UAVOPRPV,Corliss Cosme,Gtx Plus Pro,Xx-Zobam,Won,2017-09-04,2017-12-26,4631.0
VMUTS9GK,Daniell Hammack,Gtx Plus Pro,Condax,Won,2017-09-04,2017-11-01,5807.0
SZPU1DSR,Darcel Schlecht,Gtx Plus Basic,Hottechi,Lost,2017-09-04,2017-11-30,0.0
9EGLQG3N,Gladys Colclough,Gtx Basic,Zumgoity,Won,2017-09-04,2017-12-14,640.0
BL23633Z,Gladys Colclough,Mg Advanced,Konmatfix,Won,2017-09-04,2017-11-25,3830.0
87G25M68,James Ascencio,Gtx Plus Pro,Cheers,Won,2017-09-04,2017-12-28,5285.0
8F3RA844,Jonathan Berthelot,Gtx Pro,Betatech,Lost,2017-09-04,2017-11-19,0.0
VJ1FT11H,Kami Bicknell,Gtx Basic,Xx-Holding,Lost,2017-09-04,2017-11-18,0.0
TKI8MEZZ,Moses Frase,Gtx Plus Basic,Domzoom,Won,2017-09-04,2017-12-31,975.0
QSHP9AHU,Moses Frase,Gtx Plus Basic,Funholding,Won,2017-09-04,2017-12-13,847.0
MIDW7Q49,Niesha Huffines,Mg Advanced,Rangreen,Won,2017-09-04,2017-12-15,2814.0
PW7QNSFG,Rosalina Dieter,Mg Advanced,Lexiqvolax,Won,2017-09-04,2017-11-06,3275.0
WGYE40NI,Versie Hillebrand,Mg Special,Betatech,Won,2017-09-04,2017-12-26,41.0
HLX6W646,Vicki Laflamme,Gtx Plus Pro,Dalttechnology,Won,2017-09-04,2017-11-19,5185.0
6VMQQKLJ,Vicki Laflamme,Gtx Pro,Dalttechnology,Won,2017-09-04,2017-09-15,5191.0
VKIR68JX,Violet Mclelland,Gtx Plus Basic,,Engaging,2017-09-04,,
FYS6IZO4,Violet Mclelland,Mg Special,Mathtouch,Won,2017-09-04,2017-11-07,59.0
7OSD4T24,Violet Mclelland,Mg Special,Silis,Won,2017-09-04,2017-12-08,54.0
W533W8G6,Zane Levy,Gtx Basic,,Engaging,2017-09-04,,
RW3CJO8D,Zane Levy,Mg Advanced,,Engaging,2017-09-04,,
5E274CQS,Boris Faz,Gtx Pro,,Engaging,2017-09-05,,
H29A7E6X,Corliss Cosme,Gtx Plus Basic,Iselectrics,Won,2017-09-05,2017-11-17,1076.0
IDN254QN,Daniell Hammack,Gtx Basic,Plussunin,Won,2017-09-05,2017-11-20,490.0
W3U1N1RV,Darcel Schlecht,Gtx Plus Pro,Dambase,Lost,2017-09-05,2017-11-24,0.0
5LPKNEEI,Darcel Schlecht,Gtx Pro,Betatech,Lost,2017-09-05,2017-09-13,0.0
073UCD9F,Gladys Colclough,Mg Special,Betatech,Lost,2017-09-05,2017-12-10,0.0
7GDSUY9K,Hayden Neloms,Gtx Plus Pro,Konmatfix,Engaging,2017-09-05,,
H5J7C2FE,Kami Bicknell,Gtx Basic,,Engaging,2017-09-05,,
DCZOTU5X,Kary Hendrixson,Gtx Basic,Konex,Lost,2017-09-05,2017-11-13,0.0
KUJ5M6J3,Kary Hendrixson,Gtx Pro,Labdrill,Won,2017-09-05,2017-12-27,5663.0
YGUOEIEG,Markita Hansen,Gtx Plus Basic,Hottechi,Lost,2017-09-05,2017-11-06,0.0
1UW6ILCH,Maureen Marcano,Gtx Basic,Bioplex,Engaging,2017-09-05,,
CRL6IB5Z,Niesha Huffines,Gtx Plus Basic,Rundofase,Lost,2017-09-05,2017-11-26,0.0
STVHD67J,Niesha Huffines,Gtx Plus Basic,Dontechi,Won,2017-09-05,2017-09-16,1166.0
I3TDKU30,Rosalina Dieter,Mg Special,Nam-Zim,Lost,2017-09-05,2017-09-14,0.0
YUVNXSSD,Versie Hillebrand,Mg Special,Konmatfix,Lost,2017-09-05,2017-09-15,0.0
AZJXZFMR,Versie Hillebrand,Mg Special,Rangreen,Lost,2017-09-05,2017-11-26,0.0
2WPEOPIF,Vicki Laflamme,Gtx Basic,Lexiqvolax,Won,2017-09-05,2017-12-04,491.0
XMCRTC2K,Vicki Laflamme,Gtx Plus Pro,Green-Plus,Won,2017-09-05,2017-11-07,5532.0
ZDVZB8PX,Vicki Laflamme,Mg Advanced,Blackzim,Won,2017-09-05,2017-11-14,3930.0
5JS6JI3P,Vicki Laflamme,Mg Advanced,Labdrill,Won,2017-09-05,2017-11-21,2689.0
X6NSKI7H,Cassey Cress,Gtx Basic,,Engaging,2017-09-06,,
FH30JK3J,Cassey Cress,Gtx Plus Basic,Ontomedia,Engaging,2017-09-06,,
ZPXE49AP,Daniell Hammack,Gtx Basic,,Engaging,2017-09-06,,
8DPUST4Y,Darcel Schlecht,Gtx Pro,Codehow,Won,2017-09-06,2017-11-19,5987.0
L1QNLM08,Darcel Schlecht,Gtx Pro,Treequote,Won,2017-09-06,2017-12-30,5141.0
S4YQYJPM,Darcel Schlecht,Mg Special,Codehow,Won,2017-09-06,2017-09-13,48.0
6BQMENQR,Donn Cantrell,Gtx Pro,Plussunin,Lost,2017-09-06,2017-11-03,0.0
XAS0EL71,Donn Cantrell,Mg Advanced,Xx-Zobam,Won,2017-09-06,2017-09-20,3206.0
GQNM1QP8,Elease Gluck,Mg Special,Labdrill,Won,2017-09-06,2017-11-29,61.0
9CK2HTJP,Garret Kinder,Gtx Plus Basic,Acme Corporation,Lost,2017-09-06,2017-12-04,0.0
J96E49Z1,Gladys Colclough,Gtx Pro,Konmatfix,Won,2017-09-06,2017-11-22,5078.0
X96KGPI8,Jonathan Berthelot,Gtx Basic,Statholdings,Lost,2017-09-06,2017-11-19,0.0
JJDL1F8R,Jonathan Berthelot,Gtx Basic,Streethex,Won,2017-09-06,2017-11-07,532.0
U1XSUD1P,Kami Bicknell,Gtx Basic,,Engaging,2017-09-06,,
0J24X1Y0,Kami Bicknell,Mg Special,Lexiqvolax,Won,2017-09-06,2017-09-15,56.0
OM8LELJW,Kary Hendrixson,Gtx Basic,Iselectrics,Engaging,2017-09-06,,
SEYFLN8Y,Markita Hansen,Gtx Plus Basic,Scotfind,Won,2017-09-06,2017-12-09,1182.0
EID3MR9L,Marty Freudenburg,Gtx Plus Pro,Funholding,Won,2017-09-06,2017-12-20,5788.0
ID2VJE8V,Versie Hillebrand,Mg Special,Streethex,Lost,2017-09-06,2017-09-13,0.0
T3W0Z8KP,Versie Hillebrand,Mg Special,Cancity,Won,2017-09-06,2017-09-12,61.0
2WZU46RL,Vicki Laflamme,Gtx Pro,Scotfind,Won,2017-09-06,2017-12-16,5115.0
576N6HHJ,Vicki Laflamme,Gtx Pro,Y-Corporation,Won,2017-09-06,2017-09-15,5227.0
WEES59KH,Violet Mclelland,Mg Special,,Engaging,2017-09-06,,
WOS93VI5,Wilburn Farren,Gtx Plus Basic,Zathunicon,Won,2017-09-06,2017-12-06,1144.0
95YT659K,Zane Levy,Mg Special,Groovestreet,Engaging,2017-09-06,,
RKI7OEP9,Anna Snelling,Mg Special,Statholdings,Lost,2017-09-07,2017-11-18,0.0
D9CS7EIY,Anna Snelling,Gtx Plus Basic,Ron-Tech,Won,2017-09-07,2017-12-12,1249.0
IOPIJ6C6,Boris Faz,Gtx Plus Basic,,Engaging,2017-09-07,,
J1VGTXQS,Boris Faz,Gtx Plus Basic,Sumace,Won,2017-09-07,2017-12-03,1106.0
T87FD71P,Cassey Cress,Gtx Plus Basic,Bubba Gump,Won,2017-09-07,2017-11-18,1251.0
P4PX93RN,Corliss Cosme,Gtx Pro,Plussunin,Lost,2017-09-07,2017-11-18,0.0
RLJI4F93,Corliss Cosme,Gtx Pro,Donware,Won,2017-09-07,2017-09-18,4975.0
AE306TJU,Corliss Cosme,Mg Special,Umbrella Corporation,Won,2017-09-07,2017-09-17,54.0
D3BO9JDM,Darcel Schlecht,Gtx Pro,Ron-Tech,Won,2017-09-07,2017-11-09,3975.0
DPDUK8RG,Darcel Schlecht,Mg Advanced,Codehow,Won,2017-09-07,2017-09-12,2969.0
AR35V2L2,Garret Kinder,Gtx Basic,Sumace,Won,2017-09-07,2017-09-13,558.0
FAKATVRQ,Gladys Colclough,Gtx Pro,Isdom,Lost,2017-09-07,2017-11-29,0.0
9SU2A73Y,Jonathan Berthelot,Gtx Basic,Betatech,Won,2017-09-07,2017-09-18,585.0
98R4AZA8,Kary Hendrixson,Gtx Basic,Plexzap,Won,2017-09-07,2017-12-17,566.0
9FE75D1D,Markita Hansen,Gtx Pro,Scotfind,Won,2017-09-07,2017-11-16,4722.0
S5NVSXEX,Moses Frase,Gtx Plus Basic,Condax,Won,2017-09-07,2017-12-11,1033.0
C6F5DTFR,Niesha Huffines,Gtx Basic,Dontechi,Won,2017-09-07,2017-12-19,587.0
R4X2MOO1,Reed Clapper,Gtx Plus Pro,Silis,Lost,2017-09-07,2017-11-27,0.0
QEZ2X87C,Rosalina Dieter,Mg Special,Iselectrics,Engaging,2017-09-07,,
8FULX0EA,Versie Hillebrand,Mg Special,Funholding,Won,2017-09-07,2017-11-02,62.0
WA5NRVIG,Versie Hillebrand,Mg Special,Konmatfix,Won,2017-09-07,2017-12-12,54.0
XO7D3NYR,Vicki Laflamme,Gtx Basic,Condax,Won,2017-09-07,2017-11-03,499.0
ZN8LHN9B,Wilburn Farren,Gtx Plus Pro,Zotware,Lost,2017-09-07,2017-11-17,0.0
S8FODURJ,Zane Levy,Gtx Basic,Nam-Zim,Engaging,2017-09-07,,
BFH34LVO,Zane Levy,Gtx Basic,Faxquote,Won,2017-09-07,2017-11-26,458.0
QHVGK8DM,Zane Levy,Mg Special,Condax,Won,2017-09-07,2017-11-30,61.0
BALJ5E9J,Anna Snelling,Mg Special,Treequote,Lost,2017-09-08,2017-12-17,0.0
3Y6REURA,Anna Snelling,Gtx Plus Pro,Funholding,Won,2017-09-08,2017-09-24,5600.0
3UI5JBOA,Boris Faz,Gtx Plus Pro,Umbrella Corporation,Lost,2017-09-08,2017-11-19,0.0
8AKZH8QS,Boris Faz,Gtx Plus Basic,Zotware,Won,2017-09-08,2017-12-17,1259.0
FAS1KT97,Boris Faz,Gtx Plus Basic,Zotware,Won,2017-09-08,2017-09-14,1114.0
RAPX57I3,Boris Faz,Mg Special,Kinnamplus,Won,2017-09-08,2017-11-25,57.0
UZ4JMG8Z,Cassey Cress,Gtx Plus Basic,Donquadtech,Lost,2017-09-08,2017-11-25,0.0
PV411N8I,Cecily Lampkin,Mg Special,Scottech,Lost,2017-09-08,2017-11-17,0.0
C58775JM,Corliss Cosme,Gtx Pro,Bluth Company,Lost,2017-09-08,2017-12-30,0.0
A2PIOJWL,Daniell Hammack,Gtx Pro,Betasoloin,Lost,2017-09-08,2017-09-19,0.0
SSEOGPPI,Darcel Schlecht,Mg Advanced,Funholding,Won,2017-09-08,2017-09-10,3346.0
5MFY1D4C,Donn Cantrell,Gtx Basic,Kan-Code,Lost,2017-09-08,2017-09-18,0.0
PQLMEIG0,Donn Cantrell,Gtx Basic,Kan-Code,Lost,2017-09-08,2017-09-22,0.0
6CV2KEKP,Donn Cantrell,Mg Advanced,Ontomedia,Lost,2017-09-08,2017-09-16,0.0
FQD0IJBC,Elease Gluck,Gtx Basic,Green-Plus,Lost,2017-09-08,2017-11-25,0.0
EJGRLQP8,James Ascencio,Gtx Pro,,Engaging,2017-09-08,,
8DDR4MUL,James Ascencio,Mg Advanced,,Engaging,2017-09-08,,
E28C318S,James Ascencio,Gtx Basic,Newex,Won,2017-09-08,2017-11-04,546.0
6BUW3ZVC,Jonathan Berthelot,Gtx Basic,Bioholding,Lost,2017-09-08,2017-11-04,0.0
ZW5XV2QY,Kami Bicknell,Gtx Basic,Cheers,Lost,2017-09-08,2017-11-14,0.0
MOSX49BG,Kami Bicknell,Gtx Basic,Finjob,Won,2017-09-08,2017-11-24,596.0
BDEP8ZEH,Kary Hendrixson,Gtx Plus Basic,Sonron,Lost,2017-09-08,2017-12-21,0.0
WSKZBAYI,Kary Hendrixson,Gtx Plus Basic,Fasehatice,Won,2017-09-08,2017-12-08,1171.0
19H5KFIC,Marty Freudenburg,Gtx Plus Basic,Globex Corporation,Won,2017-09-08,2017-12-03,1021.0
H0RRUQZ6,Maureen Marcano,Mg Special,,Engaging,2017-09-08,,
7PCCI1U2,Reed Clapper,Mg Advanced,Kan-Code,Lost,2017-09-08,2017-11-17,0.0
8XXD2LMP,Rosie Papadopoulos,Gtx Plus Pro,Donquadtech,Lost,2017-09-08,2017-12-02,0.0
USNQY75J,Zane Levy,Mg Special,Fasehatice,Lost,2017-09-08,2017-11-04,0.0
EI7DU48C,Zane Levy,Mg Advanced,Kan-Code,Lost,2017-09-08,2017-12-14,0.0
1A1BI5VB,Boris Faz,Gtx Pro,Mathtouch,Won,2017-09-09,2017-09-22,4609.0
UYJVA76O,Cassey Cress,Gtx Plus Basic,Zathunicon,Lost,2017-09-09,2017-11-21,0.0
DR2H05BG,Cecily Lampkin,Gtx Basic,Bioholding,Won,2017-09-09,2017-09-22,600.0
M765WQ4W,Corliss Cosme,Gtx Pro,Konex,Won,2017-09-09,2017-09-13,5067.0
2PXZ68OA,Darcel Schlecht,Gtx Pro,Scottech,Won,2017-09-09,2017-12-05,5127.0
TDVM9PDL,Donn Cantrell,Gtx Basic,Ganjaflex,Won,2017-09-09,2017-12-26,547.0
LBYGH8WS,Garret Kinder,Gtx Plus Pro,Plussunin,Lost,2017-09-09,2017-09-27,0.0
NJC4XMEN,James Ascencio,Gtx Plus Basic,Initech,Engaging,2017-09-09,,
OBCBK0XR,Kami Bicknell,Mg Advanced,Faxquote,Lost,2017-09-09,2017-11-30,0.0
IX8AYR6F,Kami Bicknell,Gtx Basic,Faxquote,Won,2017-09-09,2017-12-14,582.0
4LVXK5H1,Kami Bicknell,Gtx Plus Basic,J-Texon,Won,2017-09-09,2017-09-25,1047.0
